,Protein Name,Protein Id,Antibody Id,Reliability Verification,Tissue,Organ,Staining Level,Intensity Level,Quantity,SnomedParameters,URL,IF Verification,locations,IF Organ,cytoplasm,cytoskeleton,endoplasmic reticulum,golgi apparatus,lysosomes,mitochondria,nucleoli,nucleus,plasma membrane,vesicles,Pair Idx
14622,RPAP3,ENSG00000005175,HPA038311,enhanced,Adipose tissue,Connective & soft tissue,high,strong,>75%,"Normal tissue, NOS;Lymph node;Cartilage tissue;Bronchus",ENSG00000005175/Connective & soft tissue/Adipose tissue/HPA038311/79942_B_1_8.jpg,enhanced,cytosol,Mesenchymal,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-5608
14638,RPAP3,ENSG00000005175,HPA038311,enhanced,Caudate,Brain,medium;high,moderate;strong,75%-25%;>75%,"Normal tissue, NOS;Lateral ventricle wall",ENSG00000005175/Brain/Caudate/HPA038311/79942_B_9_7.jpg,enhanced,cytosol,Brain,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-5614
14639,RPAP3,ENSG00000005175,HPA038311,enhanced,Caudate,Brain,medium;high,moderate;strong,75%-25%;>75%,"Normal tissue, NOS;Lateral ventricle wall",ENSG00000005175/Brain/Caudate/HPA038311/79942_B_8_7.jpg,enhanced,cytosol,Brain,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-5614
14717,RPAP3,ENSG00000005175,HPA038311,enhanced,Skin 1,Skin,medium;high;medium;high,moderate;strong;moderate;strong,>75%;>75%;>75%;>75%,"Normal tissue, NOS;Skin",ENSG00000005175/Skin/Skin 1/HPA038311/79942_B_9_1.jpg,enhanced,cytosol,Skin,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-5643
14718,RPAP3,ENSG00000005175,HPA038311,enhanced,Skin 1,Skin,medium;high;medium;high,moderate;strong;moderate;strong,>75%;>75%;>75%;>75%,"Normal tissue, NOS;Skin",ENSG00000005175/Skin/Skin 1/HPA038311/79942_B_8_1.jpg,enhanced,cytosol,Skin,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-5643
14719,RPAP3,ENSG00000005175,HPA038311,enhanced,Skin 1,Skin,medium;high;medium;high,moderate;strong;moderate;strong,>75%;>75%;>75%;>75%,"Normal tissue, NOS;Skin",ENSG00000005175/Skin/Skin 1/HPA038311/79942_B_7_1.jpg,enhanced,cytosol,Skin,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-5643
14720,RPAP3,ENSG00000005175,HPA038311,enhanced,Skin 2,Skin,high,strong,>75%,"Normal tissue, NOS;Vulva",ENSG00000005175/Skin/Skin 2/HPA038311/79942_B_5_8.jpg,enhanced,cytosol,Skin,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-5644
14721,RPAP3,ENSG00000005175,HPA038311,enhanced,Skin 2,Skin,high,strong,>75%,"Normal tissue, NOS;Anal",ENSG00000005175/Skin/Skin 2/HPA038311/79942_B_4_8.jpg,enhanced,cytosol,Skin,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-5644
14722,RPAP3,ENSG00000005175,HPA038311,enhanced,Skin 2,Skin,high,strong,>75%,"Normal tissue, NOS;Anal",ENSG00000005175/Skin/Skin 2/HPA038311/79942_B_6_8.jpg,enhanced,cytosol,Skin,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-5644
14729,RPAP3,ENSG00000005175,HPA038311,enhanced,Soft tissue 1,Connective & soft tissue,high;medium,strong;moderate,>75%;>75%,"Normal tissue, NOS;Skeletal muscle;Peripheral nerve tissue",ENSG00000005175/Connective & soft tissue/Soft tissue 1/HPA038311/79942_B_2_8.jpg,enhanced,cytosol,Mesenchymal,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-5647
14730,RPAP3,ENSG00000005175,HPA038311,enhanced,Soft tissue 1,Connective & soft tissue,high;medium,strong;moderate,>75%;>75%,"Normal tissue, NOS;Adenocarcinoma, Low grade;Prostate;Peripheral nerve tissue",ENSG00000005175/Connective & soft tissue/Soft tissue 1/HPA038311/79942_B_3_8.jpg,enhanced,cytosol,Mesenchymal,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-5647
14731,RPAP3,ENSG00000005175,HPA038311,enhanced,Soft tissue 1,Connective & soft tissue,high;medium,strong;moderate,>75%;>75%,"Normal tissue, NOS;Lymph node;Cartilage tissue;Bronchus",ENSG00000005175/Connective & soft tissue/Soft tissue 1/HPA038311/79942_B_1_8.jpg,enhanced,cytosol,Mesenchymal,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-5647
16651,CREBBP,ENSG00000005339,HPA055861,supported,Cervix,Female tissues,medium;high,moderate;strong,>75%;>75%,"Normal tissue, NOS;Cervix",ENSG00000005339/Female tissues/Cervix/HPA055861/134853_B_9_3.jpg,enhanced,nucleus,Female reproductive system,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-6380
16652,CREBBP,ENSG00000005339,HPA055861,supported,Cervix,Female tissues,medium;high,moderate;strong,>75%;>75%,"Normal tissue, NOS;Cervix",ENSG00000005339/Female tissues/Cervix/HPA055861/134853_B_8_3.jpg,enhanced,nucleus,Female reproductive system,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-6380
16653,CREBBP,ENSG00000005339,HPA055861,supported,Cervix,Female tissues,medium;high,moderate;strong,>75%;>75%,"Normal tissue, NOS;Cervix",ENSG00000005339/Female tissues/Cervix/HPA055861/134853_B_7_3.jpg,enhanced,nucleus,Female reproductive system,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-6380
16660,CREBBP,ENSG00000005339,HPA055861,supported,Endometrium 1,Female tissues,high;high,strong;strong,>75%;>75%,"Normal tissue, NOS;Endometrium",ENSG00000005339/Female tissues/Endometrium 1/HPA055861/134853_B_5_3.jpg,enhanced,nucleus,Female reproductive system,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-6383
16661,CREBBP,ENSG00000005339,HPA055861,supported,Endometrium 1,Female tissues,high;high,strong;strong,>75%;>75%,"Normal tissue, NOS;Endometrium",ENSG00000005339/Female tissues/Endometrium 1/HPA055861/134853_B_4_3.jpg,enhanced,nucleus,Female reproductive system,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-6383
16662,CREBBP,ENSG00000005339,HPA055861,supported,Endometrium 1,Female tissues,high;high,strong;strong,>75%;>75%,"Normal tissue, NOS;Endometrium",ENSG00000005339/Female tissues/Endometrium 1/HPA055861/134853_B_6_3.jpg,enhanced,nucleus,Female reproductive system,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-6383
16663,CREBBP,ENSG00000005339,HPA055861,supported,Endometrium 2,Female tissues,high;high,strong;strong,>75%;>75%,"Normal tissue, NOS;Endometrium",ENSG00000005339/Female tissues/Endometrium 2/HPA055861/134853_B_1_3.jpg,enhanced,nucleus,Female reproductive system,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-6384
16664,CREBBP,ENSG00000005339,HPA055861,supported,Endometrium 2,Female tissues,high;high,strong;strong,>75%;>75%,"Normal tissue, NOS;Endometrium",ENSG00000005339/Female tissues/Endometrium 2/HPA055861/134853_B_3_3.jpg,enhanced,nucleus,Female reproductive system,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-6384
16665,CREBBP,ENSG00000005339,HPA055861,supported,Endometrium 2,Female tissues,high;high,strong;strong,>75%;>75%,"Normal tissue, NOS;Endometrium",ENSG00000005339/Female tissues/Endometrium 2/HPA055861/134853_B_2_3.jpg,enhanced,nucleus,Female reproductive system,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-6384
16672,CREBBP,ENSG00000005339,HPA055861,supported,Fallopian tube,Female tissues,high,strong,>75%,"Normal tissue, NOS;Fallopian tube",ENSG00000005339/Female tissues/Fallopian tube/HPA055861/134853_A_9_7.jpg,enhanced,nucleus,Female reproductive system,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-6387
16673,CREBBP,ENSG00000005339,HPA055861,supported,Fallopian tube,Female tissues,high,strong,>75%,"Normal tissue, NOS;Fallopian tube",ENSG00000005339/Female tissues/Fallopian tube/HPA055861/134853_A_8_7.jpg,enhanced,nucleus,Female reproductive system,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-6387
16674,CREBBP,ENSG00000005339,HPA055861,supported,Fallopian tube,Female tissues,high,strong,>75%,"Normal tissue, NOS;Fallopian tube",ENSG00000005339/Female tissues/Fallopian tube/HPA055861/134853_A_7_7.jpg,enhanced,nucleus,Female reproductive system,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-6387
16721,CREBBP,ENSG00000005339,HPA055861,supported,Skin 2,Skin,high,strong,>75%,"Normal tissue, NOS;Anal;Peripheral nerve tissue",ENSG00000005339/Skin/Skin 2/HPA055861/134853_B_6_8.jpg,enhanced,nucleus,Skin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-6405
16722,CREBBP,ENSG00000005339,HPA055861,supported,Skin 2,Skin,high,strong,>75%,"Normal tissue, NOS;Anal;Peripheral nerve tissue",ENSG00000005339/Skin/Skin 2/HPA055861/134853_B_5_8.jpg,enhanced,nucleus,Skin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-6405
16723,CREBBP,ENSG00000005339,HPA055861,supported,Skin 2,Skin,high,strong,>75%,"Normal tissue, NOS;Vulva;Peripheral nerve tissue",ENSG00000005339/Skin/Skin 2/HPA055861/134853_B_4_8.jpg,enhanced,nucleus,Skin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-6405
16754,CREBBP,ENSG00000005339,HPA055861,supported,Vagina,Female tissues,high,strong,>75%,"Normal tissue, NOS;Vagina",ENSG00000005339/Female tissues/Vagina/HPA055861/134853_B_3_2.jpg,enhanced,nucleus,Female reproductive system,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-6416
16755,CREBBP,ENSG00000005339,HPA055861,supported,Vagina,Female tissues,high,strong,>75%,"Normal tissue, NOS;Vagina",ENSG00000005339/Female tissues/Vagina/HPA055861/134853_B_2_2.jpg,enhanced,nucleus,Female reproductive system,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-6416
16756,CREBBP,ENSG00000005339,HPA055861,supported,Vagina,Female tissues,high,strong,>75%,"Normal tissue, NOS;Vagina",ENSG00000005339/Female tissues/Vagina/HPA055861/134853_B_1_2.jpg,enhanced,nucleus,Female reproductive system,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-6416
24831,BAIAP2L1,ENSG00000006453,HPA021257,supported,Cerebellum,Brain,medium;medium;high,moderate;moderate;strong,>75%;>75%;>75%,"Normal tissue, NOS;Cerebellum",ENSG00000006453/Brain/Cerebellum/HPA021257/48881_B_7_8.jpg,enhanced,plasma membrane,Brain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,N-9430
24832,BAIAP2L1,ENSG00000006453,HPA021257,supported,Cerebellum,Brain,medium;medium;high,moderate;moderate;strong,>75%;>75%;>75%,"Normal tissue, NOS;Cerebellum",ENSG00000006453/Brain/Cerebellum/HPA021257/48881_B_8_8.jpg,enhanced,plasma membrane,Brain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,N-9430
26240,USH1C,ENSG00000006611,HPA027398,supported,Colon,Gastrointestinal tract,not detected;high;not detected,weak;strong;negative,<25%;>75%;none,"Normal tissue, NOS;Colon",ENSG00000006611/Gastrointestinal tract/Colon/HPA027398/60007_A_7_3.jpg,enhanced,cytosol,Gastrointestinal tract,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-9963
26241,USH1C,ENSG00000006611,HPA027398,supported,Colon,Gastrointestinal tract,not detected;high;not detected,weak;strong;negative,<25%;>75%;none,"Normal tissue, NOS;Colon",ENSG00000006611/Gastrointestinal tract/Colon/HPA027398/60007_A_8_3.jpg,enhanced,cytosol,Gastrointestinal tract,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-9963
26242,USH1C,ENSG00000006611,HPA027398,supported,Colon,Gastrointestinal tract,not detected;high;not detected,weak;strong;negative,<25%;>75%;none,"Normal tissue, NOS;Colon",ENSG00000006611/Gastrointestinal tract/Colon/HPA027398/60007_A_9_3.jpg,enhanced,cytosol,Gastrointestinal tract,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-9963
26243,USH1C,ENSG00000006611,HPA027398,supported,Duodenum,Gastrointestinal tract,high,strong,>75%,"Normal tissue, NOS;Duodenum",ENSG00000006611/Gastrointestinal tract/Duodenum/HPA027398/60007_A_9_2.jpg,enhanced,cytosol,Gastrointestinal tract,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-9964
26244,USH1C,ENSG00000006611,HPA027398,supported,Duodenum,Gastrointestinal tract,high,strong,>75%,"Normal tissue, NOS;Duodenum",ENSG00000006611/Gastrointestinal tract/Duodenum/HPA027398/60007_A_7_2.jpg,enhanced,cytosol,Gastrointestinal tract,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-9964
26245,USH1C,ENSG00000006611,HPA027398,supported,Duodenum,Gastrointestinal tract,high,strong,>75%,"Normal tissue, NOS;Duodenum",ENSG00000006611/Gastrointestinal tract/Duodenum/HPA027398/60007_A_8_2.jpg,enhanced,cytosol,Gastrointestinal tract,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-9964
26294,USH1C,ENSG00000006611,HPA027398,supported,Rectum,Gastrointestinal tract,high,strong,>75%,"Normal tissue, NOS;Rectum",ENSG00000006611/Gastrointestinal tract/Rectum/HPA027398/60007_A_6_3.jpg,enhanced,cytosol,Gastrointestinal tract,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-9984
26295,USH1C,ENSG00000006611,HPA027398,supported,Rectum,Gastrointestinal tract,high,strong,>75%,"Normal tissue, NOS;Rectum",ENSG00000006611/Gastrointestinal tract/Rectum/HPA027398/60007_A_5_3.jpg,enhanced,cytosol,Gastrointestinal tract,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-9984
26296,USH1C,ENSG00000006611,HPA027398,supported,Rectum,Gastrointestinal tract,high,strong,>75%,"Normal tissue, NOS;Rectum",ENSG00000006611/Gastrointestinal tract/Rectum/HPA027398/60007_A_4_3.jpg,enhanced,cytosol,Gastrointestinal tract,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-9984
26309,USH1C,ENSG00000006611,HPA027398,supported,Small intestine,Gastrointestinal tract,high,strong,>75%,"Normal tissue, NOS;Small intestine",ENSG00000006611/Gastrointestinal tract/Small intestine/HPA027398/60007_A_4_2.jpg,enhanced,cytosol,Gastrointestinal tract,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-9990
26310,USH1C,ENSG00000006611,HPA027398,supported,Small intestine,Gastrointestinal tract,high,strong,>75%,"Normal tissue, NOS;Small intestine",ENSG00000006611/Gastrointestinal tract/Small intestine/HPA027398/60007_A_6_2.jpg,enhanced,cytosol,Gastrointestinal tract,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-9990
26311,USH1C,ENSG00000006611,HPA027398,supported,Small intestine,Gastrointestinal tract,high,strong,>75%,"Normal tissue, NOS;Small intestine",ENSG00000006611/Gastrointestinal tract/Small intestine/HPA027398/60007_A_5_2.jpg,enhanced,cytosol,Gastrointestinal tract,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-9990
26322,USH1C,ENSG00000006611,HPA027398,supported,Stomach 1,Gastrointestinal tract,high,strong,>75%,"Normal tissue, NOS;Stomach",ENSG00000006611/Gastrointestinal tract/Stomach 1/HPA027398/60007_A_4_1.jpg,enhanced,cytosol,Gastrointestinal tract,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-9995
26323,USH1C,ENSG00000006611,HPA027398,supported,Stomach 1,Gastrointestinal tract,high,strong,>75%,"Normal tissue, NOS;Stomach, upper",ENSG00000006611/Gastrointestinal tract/Stomach 1/HPA027398/60007_A_5_1.jpg,enhanced,cytosol,Gastrointestinal tract,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-9995
26324,USH1C,ENSG00000006611,HPA027398,supported,Stomach 1,Gastrointestinal tract,high,strong,>75%,"Normal tissue, NOS;Stomach, upper",ENSG00000006611/Gastrointestinal tract/Stomach 1/HPA027398/60007_A_6_1.jpg,enhanced,cytosol,Gastrointestinal tract,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-9995
26325,USH1C,ENSG00000006611,HPA027398,supported,Stomach 2,Gastrointestinal tract,high,strong,>75%,"Normal tissue, NOS;Stomach",ENSG00000006611/Gastrointestinal tract/Stomach 2/HPA027398/60007_A_2_1.jpg,enhanced,cytosol,Gastrointestinal tract,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-9996
26326,USH1C,ENSG00000006611,HPA027398,supported,Stomach 2,Gastrointestinal tract,high,strong,>75%,"Normal tissue, NOS;Stomach, lower",ENSG00000006611/Gastrointestinal tract/Stomach 2/HPA027398/60007_A_1_1.jpg,enhanced,cytosol,Gastrointestinal tract,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-9996
26327,USH1C,ENSG00000006611,HPA027398,supported,Stomach 2,Gastrointestinal tract,high,strong,>75%,"Normal tissue, NOS;Stomach;Stomach, lower",ENSG00000006611/Gastrointestinal tract/Stomach 2/HPA027398/60007_A_3_1.jpg,enhanced,cytosol,Gastrointestinal tract,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-9996
26485,USH1C,ENSG00000006611,HPA028033,supported,Colon,Gastrointestinal tract,not detected;high;not detected,negative;strong;negative,none;>75%;none,"Normal tissue, NOS;Colon",ENSG00000006611/Gastrointestinal tract/Colon/HPA028033/60087_A_7_3.jpg,enhanced,cytosol,Gastrointestinal tract,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-10055
26486,USH1C,ENSG00000006611,HPA028033,supported,Colon,Gastrointestinal tract,not detected;high;not detected,negative;strong;negative,none;>75%;none,"Normal tissue, NOS;Colon",ENSG00000006611/Gastrointestinal tract/Colon/HPA028033/60087_A_8_3.jpg,enhanced,cytosol,Gastrointestinal tract,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-10055
26487,USH1C,ENSG00000006611,HPA028033,supported,Colon,Gastrointestinal tract,not detected;high;not detected,negative;strong;negative,none;>75%;none,"Normal tissue, NOS;Colon",ENSG00000006611/Gastrointestinal tract/Colon/HPA028033/60087_A_9_3.jpg,enhanced,cytosol,Gastrointestinal tract,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-10055
26488,USH1C,ENSG00000006611,HPA028033,supported,Duodenum,Gastrointestinal tract,high,strong,>75%,"Normal tissue, NOS;Duodenum",ENSG00000006611/Gastrointestinal tract/Duodenum/HPA028033/60087_A_9_2.jpg,enhanced,cytosol,Gastrointestinal tract,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-10056
26489,USH1C,ENSG00000006611,HPA028033,supported,Duodenum,Gastrointestinal tract,high,strong,>75%,"Normal tissue, NOS;Duodenum",ENSG00000006611/Gastrointestinal tract/Duodenum/HPA028033/60087_A_7_2.jpg,enhanced,cytosol,Gastrointestinal tract,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-10056
26490,USH1C,ENSG00000006611,HPA028033,supported,Duodenum,Gastrointestinal tract,high,strong,>75%,"Normal tissue, NOS;Duodenum",ENSG00000006611/Gastrointestinal tract/Duodenum/HPA028033/60087_A_8_2.jpg,enhanced,cytosol,Gastrointestinal tract,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-10056
26542,USH1C,ENSG00000006611,HPA028033,supported,Rectum,Gastrointestinal tract,high,strong,>75%,"Normal tissue, NOS;Rectum",ENSG00000006611/Gastrointestinal tract/Rectum/HPA028033/60087_A_6_3.jpg,enhanced,cytosol,Gastrointestinal tract,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-10076
26543,USH1C,ENSG00000006611,HPA028033,supported,Rectum,Gastrointestinal tract,high,strong,>75%,"Normal tissue, NOS;Rectum",ENSG00000006611/Gastrointestinal tract/Rectum/HPA028033/60087_A_5_3.jpg,enhanced,cytosol,Gastrointestinal tract,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-10076
26544,USH1C,ENSG00000006611,HPA028033,supported,Rectum,Gastrointestinal tract,high,strong,>75%,"Normal tissue, NOS;Rectum",ENSG00000006611/Gastrointestinal tract/Rectum/HPA028033/60087_A_4_3.jpg,enhanced,cytosol,Gastrointestinal tract,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-10076
26557,USH1C,ENSG00000006611,HPA028033,supported,Small intestine,Gastrointestinal tract,high,strong,>75%,"Normal tissue, NOS;Small intestine",ENSG00000006611/Gastrointestinal tract/Small intestine/HPA028033/60087_A_4_2.jpg,enhanced,cytosol,Gastrointestinal tract,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-10082
26558,USH1C,ENSG00000006611,HPA028033,supported,Small intestine,Gastrointestinal tract,high,strong,>75%,"Normal tissue, NOS;Small intestine",ENSG00000006611/Gastrointestinal tract/Small intestine/HPA028033/60087_A_6_2.jpg,enhanced,cytosol,Gastrointestinal tract,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-10082
26559,USH1C,ENSG00000006611,HPA028033,supported,Small intestine,Gastrointestinal tract,high,strong,>75%,"Normal tissue, NOS;Small intestine",ENSG00000006611/Gastrointestinal tract/Small intestine/HPA028033/60087_A_5_2.jpg,enhanced,cytosol,Gastrointestinal tract,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-10082
27973,ELAC2,ENSG00000006744,HPA019535,approved,Cerebellum,Brain,not detected;low;high,negative;weak;strong,none;75%-25%;>75%,"Normal tissue, NOS;Cerebellum",ENSG00000006744/Brain/Cerebellum/HPA019535/45379_B_9_8.jpg,enhanced,nucleoplasm,Brain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-10627
27974,ELAC2,ENSG00000006744,HPA019535,approved,Cerebellum,Brain,not detected;low;high,negative;weak;strong,none;75%-25%;>75%,"Normal tissue, NOS;Cerebellum",ENSG00000006744/Brain/Cerebellum/HPA019535/45379_B_8_8.jpg,enhanced,nucleoplasm,Brain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-10627
27975,ELAC2,ENSG00000006744,HPA019535,approved,Cerebellum,Brain,not detected;low;high,negative;weak;strong,none;75%-25%;>75%,"Normal tissue, NOS;Cerebellum",ENSG00000006744/Brain/Cerebellum/HPA019535/45379_B_7_8.jpg,enhanced,nucleoplasm,Brain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-10627
27976,ELAC2,ENSG00000006744,HPA019535,approved,Cerebral cortex,Brain,not detected;not detected;high;not detected,negative;negative;strong;negative,none;none;>75%;none,"Normal tissue, NOS;Developmental malformation;Cerebral cortex",ENSG00000006744/Brain/Cerebral cortex/HPA019535/45379_B_8_5.jpg,enhanced,nucleoplasm,Brain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-10628
27977,ELAC2,ENSG00000006744,HPA019535,approved,Cerebral cortex,Brain,not detected;not detected;high;not detected,negative;negative;strong;negative,none;none;>75%;none,"Normal tissue, NOS;Cerebral cortex",ENSG00000006744/Brain/Cerebral cortex/HPA019535/45379_B_9_5.jpg,enhanced,nucleoplasm,Brain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-10628
27978,ELAC2,ENSG00000006744,HPA019535,approved,Cerebral cortex,Brain,not detected;not detected;high;not detected,negative;negative;strong;negative,none;none;>75%;none,"Normal tissue, NOS;Cerebral cortex",ENSG00000006744/Brain/Cerebral cortex/HPA019535/45379_B_7_5.jpg,enhanced,nucleoplasm,Brain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-10628
28047,ELAC2,ENSG00000006744,HPA019535,approved,Skin 2,Skin,high,strong,>75%,"Normal tissue, NOS;Anal",ENSG00000006744/Skin/Skin 2/HPA019535/45379_B_6_8.jpg,enhanced,nucleoplasm,Skin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-10654
28048,ELAC2,ENSG00000006744,HPA019535,approved,Skin 2,Skin,high,strong,>75%,"Normal tissue, NOS;Vulva",ENSG00000006744/Skin/Skin 2/HPA019535/45379_B_5_8.jpg,enhanced,nucleoplasm,Skin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-10654
28049,ELAC2,ENSG00000006744,HPA019535,approved,Skin 2,Skin,high,strong,>75%,"Normal tissue, NOS;Vulva",ENSG00000006744/Skin/Skin 2/HPA019535/45379_B_4_8.jpg,enhanced,nucleoplasm,Skin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-10654
29279,CCDC124,ENSG00000007080,HPA041708,supported,Adipose tissue,Connective & soft tissue,high,strong,>75%,"Normal tissue, NOS;Gallbladder;Peripheral nerve tissue",ENSG00000007080/Connective & soft tissue/Adipose tissue/HPA041708/91535_B_2_7.jpg,enhanced,plasma membrane;cytosol,Mesenchymal,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,N-11126
29280,CCDC124,ENSG00000007080,HPA041708,supported,Adipose tissue,Connective & soft tissue,high,strong,>75%,"Normal tissue, NOS;Inflammation, NOS;Salivary gland;Peripheral nerve tissue",ENSG00000007080/Connective & soft tissue/Adipose tissue/HPA041708/91535_B_1_8.jpg,enhanced,plasma membrane;cytosol,Mesenchymal,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,N-11126
29281,CCDC124,ENSG00000007080,HPA041708,supported,Adipose tissue,Connective & soft tissue,high,strong,>75%,"Normal tissue, NOS;Basal cell carcinoma;Cartilage tissue;Nasopharynx;Oral tissue",ENSG00000007080/Connective & soft tissue/Adipose tissue/HPA041708/91535_B_1_7.jpg,enhanced,plasma membrane;cytosol,Mesenchymal,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,N-11126
29282,CCDC124,ENSG00000007080,HPA041708,supported,Adipose tissue,Connective & soft tissue,high,strong,>75%,"Normal tissue, NOS;Cartilage tissue;Bronchus;Lung;Peripheral nerve tissue",ENSG00000007080/Connective & soft tissue/Adipose tissue/HPA041708/91535_B_3_8.jpg,enhanced,plasma membrane;cytosol,Mesenchymal,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,N-11126
